,ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Condition,Grade,Sqft_above,Sqft_basement,Year_built,Location
3953,1775950100,20150113T000000,357823,3,1.5,1240,9196,1,3,8,1240,0,1968,98072 - Cottage Lake
3954,1776230060,20140708T000000,435000,4,2.5,2150,3143,2,3,7,2150,0,2010,98059 - Renton
3955,1776230180,20141008T000000,427500,4,2.5,2430,3249,2,3,8,2430,0,2010,98059 - Renton
3956,1776230190,20150408T000000,495000,4,3.5,3170,3858,2,3,8,2530,640,2008,98059 - Renton
3957,1776230220,20140626T000000,414000,3,2.5,2490,4540,2.5,3,8,2490,0,2012,98059 - Renton
3958,1776420150,20140723T000000,295000,4,2.25,1830,5720,2,3,7,1830,0,2003,98030 - Kent
3959,1776460110,20141223T000000,395000,4,2.75,2280,5013,2,3,8,2280,0,2009,98019 - Duvall
3960,1776460140,20140724T000000,395000,3,2.5,2130,5088,2,3,8,1840,290,2011,98019 - Duvall
3961,1776460190,20140626T000000,429900,3,2.5,2370,5353,2,3,8,2370,0,2009,98019 - Duvall
3962,1777500060,20140708T000000,527700,5,2.5,2820,9375,1,4,8,1550,1270,1968,98006 - Bellevue
3963,1777500090,20141229T000000,680000,6,2.5,3180,9375,1,4,8,1590,1590,1967,98006 - Bellevue
3964,1777500160,20150425T000000,718000,5,3,3070,9804,1,4,9,1740,1330,1968,98006 - Bellevue
3965,1777600210,20150217T000000,590000,4,2.25,2530,10611,1,5,8,1320,1210,1977,98006 - Bellevue
3966,1777600230,20140506T000000,610000,4,3,2450,10117,1,5,8,1580,870,1967,98006 - Bellevue
3967,1777600450,20150505T000000,730000,5,3,2500,11779,1,4,8,1550,950,1971,98006 - Bellevue
3968,1777600490,20141024T000000,675000,4,2.5,3130,12463,1,4,8,1620,1510,1978,98006 - Bellevue
3969,1777600850,20140624T000000,859000,4,2.25,3550,13900,1,3,8,1830,1720,2010,98006 - Bellevue
3970,1777600880,20140711T000000,582000,5,2.5,2780,12335,1,4,8,1590,1190,1968,98006 - Bellevue
3971,1777600900,20140710T000000,710000,4,2.5,2870,8995,1,5,8,1870,1000,1968,98006 - Bellevue
3972,1778350070,20140509T000000,765000,4,2.75,2790,10819,2,3,10,2790,0,1996,98027 - Hobart
3973,1778350150,20140811T000000,839000,5,4,4280,11307,2,3,10,2710,1570,1996,98027 - Hobart
3974,1778350160,20140710T000000,847700,5,3.25,4230,10260,2,3,10,3860,370,1996,98027 - Hobart
3975,1778350270,20140915T000000,665000,3,2.5,2630,10047,2,3,9,2630,0,1996,98027 - Hobart
3976,1778360150,20140620T000000,1240000,7,5.5,6630,13782,2,3,10,4930,1700,2004,98006 - Bellevue
3977,1778500015,20141016T000000,728000,3,1.5,1940,4000,1.5,3,8,1310,630,1915,98112 - Seattle
3978,1778500595,20150413T000000,683000,5,1.5,1720,4000,1.5,3,7,1520,200,1925,98112 - Seattle
3979,1778500620,20140707T000000,1300000,4,2.25,2360,4000,2,3,9,2360,0,2013,98112 - Seattle
3980,1781500155,20140529T000000,445000,4,1.75,1990,4725,1.5,4,7,1190,800,1944,98126 - Seattle
3981,1781500180,20150327T000000,390000,2,1,1080,4725,1.5,3,7,1080,0,1944,98126 - Seattle
3982,1781500220,20150131T000000,690000,3,2.5,2590,4961,2,3,9,2590,0,1944,98126 - Seattle
3983,1781500385,20140806T000000,296500,3,1,1280,5100,1,3,7,1280,0,1948,98126 - Seattle
3984,1781500435,20140820T000000,260000,3,1.75,1580,7344,1,5,7,1580,0,1911,98126 - Seattle
3985,1781500435,20150225T000000,575000,3,1.75,1580,7344,1,5,7,1580,0,1911,98126 - Seattle
3986,1782000085,20140915T000000,350000,2,1,1280,5250,1,4,7,1140,140,1942,98126 - Seattle
3987,1782000130,20140523T000000,383000,3,1,1800,5612,1,4,7,1200,600,1942,98126 - Seattle
3988,1782000160,20140530T000000,356700,2,1,1090,5000,1,4,7,730,360,1942,98126 - Seattle
3989,1782000180,20141023T000000,350000,2,1,830,5100,1,4,7,830,0,1942,98126 - Seattle
3990,1782500035,20140703T000000,357000,2,1,870,4600,1,4,7,870,0,1942,98126 - Seattle
3991,1782500065,20150428T000000,420000,4,1.75,1320,4978,1,4,7,940,380,1942,98126 - Seattle
3992,1782500095,20150309T000000,369000,2,1,1320,6135,1,4,7,880,440,1942,98126 - Seattle
3993,1785400210,20150129T000000,524000,4,2.25,2190,15491,2,3,8,2190,0,1981,98074 - Sammamish
3994,1785400300,20140821T000000,525000,3,2,1640,15258,1,3,8,1640,0,1981,98074 - Sammamish
3995,1785400770,20140825T000000,500000,4,2.25,1960,12436,2,3,8,1960,0,1984,98074 - Sammamish
3996,1785400780,20150415T000000,550000,3,2.25,2120,18255,1,3,8,1590,530,1984,98074 - Sammamish
3997,1785500132,20141118T000000,293000,3,1,1020,7650,1,3,7,1020,0,1940,98133 - Seattle
3998,1786200010,20150514T000000,456500,4,2.5,2580,11780,2,3,9,2580,0,2003,98038 - Hobart
3999,1786630160,20140711T000000,344200,4,2.5,2490,5812,2,3,8,2490,0,2000,98042 - Covington
4000,1786640030,20150202T000000,359950,3,2,1790,7212,1,4,8,1790,0,1998,98042 - Covington
4001,1786640070,20140806T000000,361000,3,2,1950,8698,1,3,8,1950,0,1999,98042 - Covington
4002,1786700080,20150115T000000,470000,4,2.5,2700,6769,2,3,9,2700,0,1999,98042 - Covington
4003,1786700240,20141024T000000,472000,4,3.25,4350,7090,2,3,8,2870,1480,1999,98042 - Covington
4004,1786810040,20140909T000000,698000,3,2.75,2640,11957,1.5,3,9,2260,380,1978,98052 - Redmond
4005,1786830060,20140707T000000,685000,3,3.25,2030,11070,2,4,8,2030,0,1980,98052 - Redmond
4006,1786830090,20140708T000000,599000,3,2,2560,14680,1,3,8,1330,1230,1987,98052 - Redmond
4007,1787250210,20141222T000000,379000,4,2.75,2410,5225,2,3,8,2410,0,2001,98058 - Renton
4008,1787270090,20150225T000000,299800,4,2.5,2410,4708,2,3,8,2410,0,2002,98092 - Auburn
4009,1787600094,20141106T000000,285000,3,1,1160,7875,1,3,7,1160,0,1953,98125 - Seattle
4010,1787600146,20140821T000000,427000,4,2.5,1600,14000,1,3,8,1310,290,1950,98125 - Seattle
4011,1787600164,20140723T000000,310000,2,1,1560,4920,1,4,6,780,780,1947,98125 - Seattle
4012,1787600165,20140623T000000,396500,3,1.75,2390,7149,1,3,8,1350,1040,1955,98125 - Seattle
4013,1787600190,20150403T000000,353000,2,1,1100,7500,1,3,7,1100,0,1951,98125 - Seattle
4014,1787600209,20140909T000000,432500,3,2.5,1340,8867,2,3,8,1340,0,1984,98125 - Seattle
4015,1787600224,20150310T000000,390000,3,2.5,1640,6991,1,3,7,1110,530,1967,98125 - Seattle
4016,1787600252,20150505T000000,282000,2,1,1150,6098,1,3,7,950,200,1948,98125 - Seattle
4017,1787600294,20150205T000000,222000,2,1,830,6893,1,3,7,830,0,1950,98125 - Seattle
4018,1788300010,20141211T000000,179950,2,1,1200,9000,1,3,6,1200,0,1958,98023 - Federal Way
4019,1788300020,20140708T000000,183500,3,1,1040,8892,1,4,6,800,240,1958,98023 - Federal Way
4020,1788700070,20140627T000000,170000,2,1,810,8424,1,4,6,810,0,1959,98023 - Federal Way
4021,1788700160,20150220T000000,195000,3,1,1260,8378,1,4,6,840,420,1959,98023 - Federal Way
4022,1788700185,20150306T000000,198500,2,1,1050,9600,1,4,6,1050,0,1959,98023 - Federal Way
4023,1788700230,20140506T000000,191000,3,1.5,800,8850,1,4,6,800,0,1959,98023 - Federal Way
4024,1788700295,20150311T000000,172000,3,1,1350,9680,1,4,7,820,530,1959,98023 - Federal Way
4025,1788800080,20140730T000000,184900,3,1,1040,10080,1,3,6,1040,0,1959,98023 - Federal Way
4026,1788800610,20140902T000000,105000,3,1,840,8400,1,3,6,840,0,1959,98023 - Federal Way
4027,1788800630,20141029T000000,96500,3,1,840,12091,1,3,6,840,0,1959,98023 - Federal Way
4028,1788800630,20150225T000000,185000,3,1,840,12091,1,3,6,840,0,1959,98023 - Federal Way
4029,1788800770,20140728T000000,187500,3,1,840,8400,1,3,6,840,0,1959,98023 - Federal Way
4030,1788800910,20141020T000000,190000,3,1,1200,10458,1,4,6,1200,0,1961,98023 - Federal Way
4031,1788900230,20140722T000000,86500,3,1,840,9480,1,3,6,840,0,1960,98023 - Federal Way
4032,1788900230,20150403T000000,199950,3,1,840,9480,1,3,6,840,0,1960,98023 - Federal Way
4033,1788900380,20150212T000000,185000,2,1,1122,9100,1,4,6,1122,0,1960,98023 - Federal Way
4034,1789800020,20140603T000000,375900,6,1.5,2550,33740,1,4,8,1750,800,1958,98023 - Federal Way
4035,1789900065,20140709T000000,215000,3,1.75,1770,29004,1,3,8,1770,0,1959,98023 - Federal Way
4036,1789900080,20140722T000000,209950,3,1.75,1570,15570,1,3,7,1570,0,1981,98023 - Federal Way
4037,1790000080,20150203T000000,321027,4,2.25,2820,16770,1,4,8,1920,900,1966,98023 - Federal Way
4038,1794500360,20150423T000000,865000,2,1,1470,5400,1.5,3,8,1470,0,1912,98119 - Seattle
4039,1794500383,20140626T000000,937000,3,1.75,2450,2691,2,3,8,1750,700,1915,98119 - Seattle
4040,1794500695,20150304T000000,750000,2,1.5,1110,3600,1,5,7,1110,0,1904,98119 - Seattle
4041,1794500870,20150327T000000,710000,3,1,1400,2250,1.5,3,7,1400,0,1909,98119 - Seattle
4042,1794501390,20150501T000000,1190000,3,1.5,2540,2700,2,4,8,1630,910,1922,98119 - Seattle
4043,1794501415,20140528T000000,840500,3,2,2520,5400,1.5,4,8,1410,1110,1906,98119 - Seattle
4044,1795500060,20141021T000000,198400,3,1,1040,8645,1,4,7,1040,0,1962,98042 - Covington
4045,1795500240,20140623T000000,249500,2,1.75,1500,8645,1,4,7,1500,0,1963,98042 - Covington
4046,1795700030,20141201T000000,355000,3,2.5,1880,5290,1,3,8,1250,630,1974,98108 - Tukwila
4047,1795900120,20141029T000000,549000,3,2.5,2250,9235,2,3,8,2250,0,1985,98052 - Redmond
4048,1795900210,20140518T000000,575550,4,2.5,2060,7475,1,3,8,1440,620,1985,98052 - Redmond
4049,1795900360,20140602T000000,615000,4,2.5,2150,9070,2,4,8,2150,0,1985,98052 - Redmond
4050,1795910360,20140922T000000,475000,3,2.5,2130,8022,2,3,8,2130,0,1985,98052 - Redmond
4051,1795910420,20141031T000000,515000,3,2.5,2100,7851,2,3,8,2100,0,1986,98052 - Redmond
4052,1795920250,20150227T000000,637000,3,2.25,2200,7355,2,4,8,2200,0,1986,98052 - Redmond
4053,1795920310,20140804T000000,690000,4,3.75,3210,7054,2,4,8,3210,0,1985,98052 - Redmond
4054,1795920350,20140617T000000,605000,3,2.25,2010,10760,2,3,8,2010,0,1985,98052 - Redmond
4055,1795920440,20140621T000000,639500,4,2.25,2330,8994,2,3,8,2330,0,1986,98052 - Redmond
4056,1796000120,20141023T000000,510000,4,2,2990,102366,1,4,8,2990,0,1974,98092 - Auburn
4057,1796100010,20140911T000000,555000,3,3,3760,188760,1,4,10,2640,1120,1979,98092 - Auburn
4058,1796100015,20150423T000000,675000,4,3.5,3090,100835,2,3,9,3090,0,1999,98092 - Auburn
4059,1796100140,20140715T000000,170000,3,1.5,1350,81549,1,2,7,1350,0,1966,98092 - Auburn
4060,1796200140,20150309T000000,270000,3,1.75,2840,9800,1,4,7,1420,1420,1977,98042 - Covington
4061,1796250140,20150310T000000,399950,3,2.5,2000,30605,2,4,8,2000,0,1989,98042 - Covington
4062,1796350080,20140623T000000,239950,3,1.75,1230,9600,1,4,7,1230,0,1984,98042 - Covington
4063,1796350300,20140710T000000,195000,2,1,860,10400,1,4,6,860,0,1983,98042 - Covington
4064,1796350570,20140521T000000,195000,3,1.75,1380,7350,1,3,7,990,390,1981,98042 - Covington
4065,1796350690,20140820T000000,245000,3,2,1390,8250,1,3,7,1390,0,1987,98042 - Covington
4066,1796351080,20140718T000000,208000,3,2,1250,7995,1,4,7,1250,0,1980,98042 - Covington
4067,1796360080,20140709T000000,237950,2,1.75,1460,7926,1,4,7,1460,0,1987,98042 - Covington
4068,1796360340,20140722T000000,269950,3,2,1660,8641,2,4,8,1660,0,1987,98042 - Covington
4069,1796360350,20150128T000000,255000,3,1.75,1240,8659,1,5,7,1240,0,1986,98042 - Covington
4070,1796360370,20150325T000000,257000,3,1.75,1540,8223,1,4,7,1070,470,1987,98042 - Covington
4071,1796360470,20140617T000000,247200,3,1.75,1370,8719,1,3,7,1370,0,1982,98042 - Covington
4072,1796360870,20141030T000000,225000,3,1.75,1460,8372,1,4,7,1460,0,1981,98042 - Covington
4073,1796360990,20140701T000000,205000,3,1.75,1170,8239,1,3,7,1170,0,1981,98042 - Covington
4074,1796361100,20141017T000000,265000,3,2.25,1380,7226,1,4,7,1140,240,1987,98042 - Covington
4075,1796361140,20141031T000000,230000,3,1.75,1340,8250,1,3,7,1100,240,1985,98042 - Covington
4076,1796370150,20141028T000000,240000,3,2.25,1500,15334,2,4,7,1500,0,1992,98042 - Covington
4077,1796370180,20150508T000000,260000,3,2.25,1610,7423,2,4,7,1610,0,1990,98042 - Covington
4078,1796370590,20150305T000000,255000,3,2,1490,7599,1,3,7,1490,0,1990,98042 - Covington
4079,1796370730,20140520T000000,259900,3,2,1490,7770,1,4,7,1490,0,1990,98042 - Covington
4080,1796370930,20140710T000000,260000,3,2.5,1490,8102,2,4,7,1490,0,1990,98042 - Covington
4081,1796380060,20141201T000000,253000,3,2,1290,7372,1,5,7,1290,0,1990,98042 - Covington
4082,1796380310,20140904T000000,240000,3,2,1310,8069,1,3,7,1310,0,1990,98042 - Covington
4083,1796380330,20140623T000000,249900,3,2,1310,6738,1,4,7,1310,0,1990,98042 - Covington
4084,1796380960,20141126T000000,223000,3,2,1670,6824,1,3,7,1300,370,1990,98042 - Covington
4085,1796381070,20140625T000000,270000,3,2.5,1670,8364,1,4,7,1300,370,1990,98042 - Covington
4086,1796381120,20140728T000000,219000,3,2,1090,7350,1,4,7,1090,0,1990,98042 - Covington
4087,1796500100,20150211T000000,259000,3,1.75,1260,3604,1,3,7,1260,0,2012,98042 - Covington
4088,1796700160,20150324T000000,279900,4,2.5,1770,4338,2,3,7,1770,0,2001,98042 - Covington
4089,1797500230,20140818T000000,1180000,4,3,2570,4000,2,3,8,1750,820,1909,98115 - Seattle
4090,1797500435,20150420T000000,570000,2,1,1060,4000,1,4,7,1060,0,1910,98115 - Seattle
4091,1797500530,20150505T000000,655100,1,1,1220,4160,1,3,7,1220,0,1922,98115 - Seattle
4092,1797500600,20140825T000000,850000,5,3.5,3150,4120,2,3,8,2460,690,1911,98115 - Seattle
4093,1797500780,20140521T000000,540000,3,2,1470,1691,2,3,8,1000,470,2007,98115 - Seattle
4094,1797500985,20140902T000000,883000,4,2.25,2410,4000,2,5,8,1650,760,1910,98115 - Seattle
4095,1797501275,20150507T000000,665000,5,2.75,2670,4000,2,4,7,1800,870,1914,98105 - Seattle
4096,1798000100,20140529T000000,750500,5,3,2170,2440,1.5,4,8,1450,720,1911,98115 - Seattle
4098,1806900499,20140721T000000,675000,3,3.25,1720,1330,2,3,8,1030,690,2004,98112 - Seattle
4099,1806900502,20141014T000000,649000,3,3.25,1720,936,2,3,8,1030,690,2004,98112 - Seattle
4100,1807900300,20141217T000000,830000,6,3,2530,9000,1,3,6,2530,0,1978,98033 - Kirkland
4101,1814800060,20150220T000000,965000,4,3.5,3290,5559,1.5,3,8,2290,1000,1906,98103 - Seattle
4102,1818800289,20150121T000000,795000,3,2.75,1820,7517,1,3,9,1820,0,1997,98116 - Seattle
4103,1819800042,20141114T000000,460000,2,1,880,3300,1,4,7,880,0,1909,98107 - Seattle
4104,1819800286,20140616T000000,460000,2,1,890,2100,1,4,6,760,130,1919,98107 - Seattle
4105,1821059067,20140625T000000,200000,3,1,1150,4800,1.5,4,6,1150,0,1938,98002 - Auburn
4106,1821059264,20140626T000000,224000,4,1.5,1600,9289,1,4,7,1600,0,1959,98002 - Auburn
4107,1821069072,20140508T000000,335000,3,1.5,2240,87625,1.5,2,7,1480,760,1980,98092 - Auburn
4108,1822039225,20140725T000000,665000,3,2.5,3136,54450,1.5,5,8,3136,0,1910,98070 - Vashon
4109,1822059057,20140725T000000,152000,2,1,700,13500,1,3,4,700,0,1920,98031 - Kent
4110,1822059073,20150414T000000,300000,3,1,1380,12000,1,3,7,1380,0,1963,98031 - Kent
4111,1822059156,20150114T000000,680000,3,3.5,3650,103672,1,3,10,2050,1600,2011,98031 - Kent
4112,1822059331,20140716T000000,215000,3,1.5,1500,15000,1,3,7,1500,0,1952,98031 - Kent
4113,1822059382,20150102T000000,243000,3,1.75,1320,10416,1,3,7,1320,0,1996,98031 - Kent
4114,1822059440,20150203T000000,511000,4,3.5,3100,7600,2,3,10,3100,0,2005,98031 - Kent
4115,1822069041,20141113T000000,400000,6,2,2320,210830,2,4,8,2320,0,1962,98058 - Renton
4116,1822069052,20140709T000000,450000,5,2.5,2850,209523,1,4,7,1930,920,1925,98058 - Renton
4117,1822069097,20141223T000000,540000,6,3,2870,206474,2,3,7,2330,540,1960,98042 - Covington
4118,1822069109,20140910T000000,485000,3,2.5,2540,51836,1,4,8,1820,720,1976,98042 - Covington
4119,1822069116,20141217T000000,590000,3,2.5,2400,99752,1,3,9,2400,0,1996,98058 - Renton
4120,1822079046,20150504T000000,500000,3,2,3040,41072,1,4,8,1520,1520,1978,98038 - Hobart
4121,1822300040,20140507T000000,420000,2,1.5,1040,3500,1.5,4,6,1040,0,1904,98144 - Seattle
4122,1822350070,20150202T000000,455000,3,1.5,1380,6657,2,3,7,1380,0,1986,98034 - Bothell
4123,1822350180,20141211T000000,375000,3,2.25,1330,8004,2,3,7,1330,0,1985,98034 - Bothell
4124,1822360080,20141211T000000,565000,4,2.75,2730,6856,2,3,8,2730,0,2003,98072 - Cottage Lake
4125,1822500160,20141212T000000,356500,4,2.5,2570,11473,2,3,8,2570,0,2008,98003 - Federal Way
4126,1822500270,20140819T000000,345000,4,2.5,2382,5899,2,3,8,2382,0,2011,98003 - Federal Way
4127,1823039205,20140624T000000,585000,3,2.5,2270,100545,2,3,8,2270,0,1998,98070 - Vashon
4128,1823049046,20140806T000000,240000,2,1.5,1670,9880,1,4,7,1670,0,1941,98146 - Burien
4129,1823049144,20150128T000000,225000,3,1,1000,9295,1,3,7,1000,0,1955,98146 - Burien
4130,1823049171,20141218T000000,275000,5,1.5,1950,9000,1,3,7,1130,820,1964,98146 - Burien
4131,1823049178,20150123T000000,200000,2,1,1010,7200,1,3,6,1010,0,1956,98166 - Seattle
4132,1823049179,20150121T000000,385000,4,2,2340,9716,1,3,7,2340,0,2009,98146 - Burien
4133,1823049182,20140915T000000,147400,3,2,1080,9225,1,2,7,1080,0,1955,98146 - Burien
4134,1823049202,20140610T000000,175000,6,1.5,1930,8400,1,3,7,1030,900,1971,98146 - Burien
4135,1823049202,20150107T000000,326000,6,1.5,1930,8400,1,3,7,1030,900,1971,98146 - Burien
4136,1823049242,20141006T000000,245000,3,2.25,1900,7250,1,3,7,1250,650,1967,98146 - Burien
4137,1823059028,20150224T000000,312500,4,1.75,2280,7840,1,3,7,1280,1000,1957,98055 - Renton
4138,1823059030,20140818T000000,159000,3,1,1320,6534,1,3,7,1320,0,1952,98055 - Renton
4139,1823059106,20150428T000000,288250,3,1.75,2110,15400,1,3,7,1380,730,1963,98178 - Tukwila
4140,1823059159,20150506T000000,298000,2,1,850,5000,1,3,5,850,0,1907,98055 - Renton
4141,1823059205,20140604T000000,200000,3,1.5,2060,15837,1.5,3,6,2060,0,1903,98055 - Renton
4142,1823059223,20140520T000000,291000,3,1.75,1560,9788,1,3,7,1560,0,1964,98178 - Tukwila
4143,1823069046,20150420T000000,250000,3,1.5,2390,23522,1,2,7,1890,500,1938,98059 - Renton
4144,1823069059,20140611T000000,355000,1,1.75,750,20339,1,4,4,550,200,1946,98059 - Renton
4145,1823069088,20150504T000000,492000,2,1.75,1300,22239,1,4,7,1300,0,1945,98059 - Renton
4146,1823069102,20140508T000000,524000,3,2.25,2430,73151,1,3,8,2430,0,1974,98059 - Renton
4147,1823069155,20140505T000000,525888,5,1.75,2550,71874,1,5,7,1810,740,1960,98027 - Hobart
4148,1823069213,20140505T000000,249950,3,2,1550,15040,1,4,6,1550,0,1958,98059 - Renton
4149,1823069279,20140520T000000,499950,5,3.5,3200,43560,2,3,7,3200,0,1989,98059 - Renton
4150,1823069287,20140729T000000,575000,3,2.5,3240,33661,2,3,8,3240,0,2001,98059 - Renton
4151,1823099028,20140722T000000,440000,3,2,1790,32379,1,3,7,1790,0,2007,98045 - Garcia
4152,1823099056,20141222T000000,745000,3,2.5,2810,435600,2,3,9,2810,0,1995,98045 - Garcia
4153,1823099076,20140820T000000,495000,3,2.5,1780,47480,2,3,7,1780,0,1995,98045 - Garcia
4154,1824059070,20141024T000000,880000,4,2.5,2340,10800,1,3,8,2340,0,1953,98040 - Mercer Island
4155,1824059079,20150311T000000,880000,4,2,2530,10800,1,5,8,1350,1180,1954,98040 - Mercer Island
4156,1824069083,20150429T000000,835000,3,1,3060,30166,1,5,8,3060,0,1959,98027 - Hobart
4157,1824079052,20150401T000000,1650000,4,3.25,4200,210394,2,4,10,4200,0,1993,98024 - Fall City
4158,1824079073,20150331T000000,985000,5,4.25,4650,108464,2,3,10,3260,1390,1999,98024 - Fall City
4159,1824079107,20140528T000000,740000,4,2.25,2920,46355,2,4,9,2920,0,1998,98024 - Fall City
4160,1825049013,20150213T000000,560000,4,2,1380,4048,1.5,4,7,1380,0,1906,98103 - Seattle
4161,1825069072,20150430T000000,964000,3,2.5,3630,9475,2,3,11,3630,0,1999,98074 - Sammamish
4162,1825079005,20140609T000000,739000,4,2.5,2800,246114,2,3,9,2800,0,1999,98014 - Carnation
4163,1825079018,20141120T000000,340000,3,1.75,3400,46382,1,3,7,2050,1350,1979,98053 - Redmond
4164,1825079046,20141218T000000,580000,3,2.5,1820,374616,2,3,7,1820,0,1999,98014 - Carnation
4165,1825079070,20150313T000000,590000,3,1.75,1560,242629,1,3,7,1560,0,1981,98053 - Redmond
4166,1825079086,20140521T000000,700000,4,2.5,3010,46173,2,3,9,3010,0,1996,98053 - Redmond
4167,1826049094,20140716T000000,426000,2,1,2230,11472,2,3,7,2230,0,1951,98133 - Seattle
4168,1826049225,20150417T000000,460000,4,1.75,1870,8663,1,5,7,1870,0,1949,98133 - Seattle
4169,1826049362,20140611T000000,515000,3,2.5,3370,19585,2,3,7,3200,170,1951,98133 - Seattle
4170,1826049408,20150427T000000,383900,3,1.5,1600,8040,1,4,7,1050,550,1965,98133 - Seattle
4171,1826049426,20150105T000000,445000,4,2.75,2320,12368,1,3,8,1670,650,1968,98133 - Seattle
4172,1826049430,20140520T000000,372500,4,1.75,1590,10523,2,4,7,1590,0,1922,98133 - Seattle
4173,1826049442,20150310T000000,441000,3,2.5,1890,11036,1,3,8,1460,430,1973,98133 - Seattle
4174,1826059042,20140923T000000,402000,3,2.5,1970,12205,2,4,8,1970,0,1990,98011 - Bothell
4175,1828000050,20140514T000000,625000,4,2.75,1680,11180,1,4,7,1680,0,1966,98052 - Redmond
4176,1828000230,20140714T000000,498000,3,2,1620,8400,1,3,7,1180,440,1968,98052 - Redmond
4177,1828000620,20140701T000000,452000,3,1.75,1110,9012,1,4,7,1110,0,1966,98052 - Redmond
4178,1828000760,20140714T000000,529950,3,2,1540,8400,1,3,7,1180,360,1968,98052 - Redmond
4179,1828001130,20140617T000000,545000,4,2.25,2030,11585,1,4,7,1590,440,1967,98052 - Redmond
4180,1828001220,20141007T000000,550000,5,2.75,3000,9473,1,3,8,1500,1500,1966,98052 - Redmond
4181,1828300100,20150330T000000,800000,4,2.5,3100,7807,2,3,9,3100,0,2003,98034 - Bothell
4182,1829300130,20140717T000000,795000,4,2.5,3160,16564,2,3,10,3160,0,1987,98074 - Sammamish
